date,strain_id,strain_num,strain_name,pango_lineage,strain_dom_start,strain_dom_end,R0_min,R0_avg,R0_max,T_incub_avg_days,sigma_avg_per_day,T_infect_avg_days,gamma_avg_per_day,IFR_avg,mu_avg_per_day,beta_min_per_day,beta_avg_per_day,beta_max_per_day,T_gen_avg_days,severity,immune_escape,n_matching_strains,strain_match_type
2023-07-12,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-13,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-14,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-15,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-16,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-17,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-18,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-19,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-20,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-21,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-22,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-23,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-24,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-25,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-26,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-27,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-28,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-29,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-30,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-07-31,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-01,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-02,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-03,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-04,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-05,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-06,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-07,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-08,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-09,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-10,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-11,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-12,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-13,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-14,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-15,Omicron_XBB116,11,Omicron XBB.1.16 (Arcturus),XBB.1.16,2023-05-01,2023-08-16,15.0,18.0,21.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.0,7.2,10.5,3.75,mild,very_high,1,exact
2023-08-16,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,2,overlap_resolved
2023-08-17,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-18,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-19,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-20,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-21,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-22,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-23,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-24,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-25,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-26,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-27,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-28,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-29,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-30,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
2023-08-31,Omicron_EG5,12,Omicron EG.5/HV.1 (Eris),XBB.1.9.2.5.1 / XBB.1.9.2.1.5,2023-08-16,2023-12-31,16.0,19.0,22.0,2.5,0.4,2.5,0.3999,0.0003,0.00012,5.3333,7.6,11.0,3.75,mild,very_high,1,exact
